,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
85943,24.0,2.0,0.26,26.9,26.9,48.8,0.33,1.28,13.4,2.0
85944,31.0,1.0,0.18,26.5,26.5,49.6,0.59,1.1,13.4,2.0
85945,24.0,1.0,0.36,27.0,27.0,50.7,0.57,1.28,13.4,1.0
85946,18.0,2.0,0.32,27.6,27.6,49.6,0.44,1.35,13.4,1.0
85947,18.0,2.0,0.21,26.5,26.5,49.6,0.43,1.16,13.4,1.0
85948,24.0,2.0,0.38,27.6,27.6,49.6,0.32,1.2,13.4,1.0
85949,52.0,1.0,0.12,26.8,27.0,47.6,0.51,1.09,13.4,0.0
85950,24.0,1.0,0.31,27.2,27.2,57.5,0.47,1.36,13.4,-0.0
85951,24.0,2.0,0.31,27.2,27.2,57.5,0.52,1.24,13.4,0.0
85952,18.0,1.0,0.31,27.2,27.2,57.5,0.55,1.06,13.4,2.0
85953,31.0,1.0,0.31,27.2,27.2,57.5,0.61,1.13,13.4,0.0
85954,18.0,1.0,0.31,27.2,27.2,57.5,0.47,1.09,13.4,1.0
85955,18.0,2.0,0.31,27.2,27.2,57.5,0.64,1.09,13.4,1.0
85956,18.0,1.0,0.31,27.2,27.2,57.5,0.61,1.13,13.4,1.0
85957,18.0,2.0,0.31,27.2,27.2,57.5,0.4,1.22,13.4,-1.0
85958,31.0,1.0,0.31,27.2,27.2,57.5,0.47,1.18,13.4,1.0
85959,18.0,1.0,0.26,27.2,27.5,47.4,0.7,1.22,13.4,2.0
85960,18.0,1.0,0.78,27.4,27.4,46.5,0.55,1.13,13.4,-0.0
85961,31.0,1.0,0.26,27.2,27.5,47.4,0.59,1.18,13.4,1.0
85962,24.0,1.0,0.38,27.2,27.2,59.9,0.38,1.31,13.4,2.0
85963,18.0,1.0,0.38,27.2,27.2,59.9,0.5,1.18,13.4,0.0
85964,24.0,2.0,0.29,27.3,27.3,67.6,0.42,1.14,13.4,0.0
85965,18.0,2.0,0.29,27.3,27.3,63.7,0.62,1.06,13.4,1.0
85966,31.0,1.0,0.18,27.3,27.5,46.4,0.47,1.33,13.4,0.0
85967,31.0,1.0,0.16,27.3,27.3,47.5,0.51,1.12,13.4,0.0
85968,38.0,1.0,0.16,27.3,27.5,47.0,0.59,1.09,13.4,0.0
85969,31.0,1.0,0.17,27.3,27.5,48.1,0.47,1.26,13.4,1.0
85970,38.0,1.0,0.16,27.4,27.4,46.5,0.57,1.24,13.4,1.0
85971,45.0,1.0,0.16,27.3,27.5,47.0,0.47,1.11,13.4,-0.0
85972,24.0,1.0,0.16,27.3,27.5,47.0,0.55,1.14,13.4,0.0
85973,24.0,1.0,0.15,28.1,28.6,46.2,0.61,1.17,13.4,1.0
85974,24.0,1.0,0.08,28.1,28.5,20.9,0.57,1.28,13.4,2.0
85975,31.0,2.0,0.26,28.3,28.3,53.1,0.49,1.06,13.4,2.0
85976,45.0,2.0,0.59,28.6,27.4,53.4,0.93,1.18,13.4,1.0
85977,24.0,2.0,0.59,28.6,28.2,53.4,0.44,1.13,13.4,2.0
85978,24.0,2.0,0.22,29.2,28.7,57.4,0.31,1.11,13.4,1.0
85979,38.0,1.0,0.22,29.2,28.7,57.4,0.62,1.09,13.4,2.0
85980,24.0,2.0,0.22,29.2,28.7,57.4,0.47,1.22,13.4,1.0
85981,45.0,2.0,0.39,29.2,28.5,57.4,0.62,1.09,13.4,2.0
85982,52.0,1.0,0.37,29.8,29.8,57.3,0.59,1.35,13.4,2.0
85983,31.0,1.0,0.21,29.7,30.0,58.9,0.55,1.12,13.4,1.0
85984,24.0,2.0,0.31,29.3,28.7,56.9,0.43,1.09,13.4,1.0
85985,24.0,1.0,0.36,29.2,29.2,56.8,0.61,1.09,13.4,2.0
85986,24.0,2.0,0.34,29.2,29.2,56.8,0.4,1.09,13.4,2.0
85987,31.0,1.0,0.48,29.2,29.2,56.8,0.55,1.15,13.4,0.0
85989,31.0,2.0,0.32,29.8,30.4,58.4,0.41,1.11,13.4,2.0
85990,38.0,2.0,0.24,29.8,30.6,58.4,0.31,1.12,13.4,0.0
85991,24.0,2.0,0.36,29.8,30.8,59.0,0.58,1.16,13.4,2.0
85992,31.0,2.0,0.26,29.8,29.8,58.4,0.47,1.09,13.4,2.0
85993,38.0,2.0,0.24,28.9,29.2,63.0,0.41,1.15,13.4,0.0
85994,38.0,1.0,0.23,28.9,29.2,63.0,0.51,1.11,13.4,1.0
85995,31.0,2.0,0.22,28.9,29.2,63.0,0.58,1.15,13.4,2.0
85996,24.0,1.0,0.21,28.9,29.2,63.0,0.67,1.11,13.4,1.0
85997,31.0,2.0,0.34,28.5,28.8,51.0,0.31,1.06,13.4,1.0
85998,31.0,1.0,0.27,29.5,30.1,60.5,0.57,1.09,13.4,0.0
86000,45.0,2.0,0.3,29.5,30.1,55.9,0.52,1.09,13.4,1.0
86001,38.0,1.0,0.31,29.5,29.8,55.9,0.51,1.12,13.4,1.0
86002,24.0,2.0,0.23,29.5,29.5,55.9,0.32,1.11,13.4,2.0
86003,31.0,2.0,0.23,29.5,29.5,55.9,0.43,1.08,13.4,2.0
86004,31.0,1.0,0.18,29.4,29.6,55.2,0.51,1.19,13.4,2.0
86005,24.0,1.0,0.13,29.6,29.6,53.7,0.47,1.09,13.4,2.0
86006,45.0,2.0,0.34,29.6,29.9,53.7,0.49,1.09,13.4,0.0
86007,24.0,1.0,0.22,29.6,29.6,53.7,0.51,1.16,13.4,2.0
86008,38.0,2.0,0.23,29.6,29.6,53.7,0.33,1.14,13.4,2.0
86010,18.0,2.0,0.26,29.0,29.3,57.2,0.59,1.14,13.4,2.0
86011,24.0,2.0,0.22,29.0,29.3,57.2,0.31,1.22,13.4,1.0
86012,31.0,2.0,0.33,28.5,28.5,59.7,0.49,1.12,13.4,0.0
86013,38.0,2.0,0.22,28.5,28.5,59.7,0.33,1.13,13.4,2.0
86014,38.0,1.0,0.27,28.5,28.5,59.7,0.55,1.13,13.4,2.0
86015,24.0,1.0,0.21,28.5,28.5,59.7,0.55,1.26,13.4,0.0
86016,24.0,2.0,0.23,28.5,28.5,59.7,0.52,1.31,13.4,2.0
86017,38.0,1.0,0.22,28.5,28.5,59.7,0.61,1.13,13.4,0.0
86018,24.0,2.0,0.26,28.6,28.6,61.6,0.49,1.23,13.4,1.0
86020,24.0,2.0,0.34,28.5,28.8,51.0,0.48,1.09,13.4,0.0
86021,31.0,1.0,0.39,28.7,28.7,52.9,0.61,1.52,13.4,-0.0
86022,45.0,2.0,0.26,28.3,27.4,54.9,0.63,1.35,13.4,1.0
86023,18.0,2.0,0.26,28.3,27.4,54.9,0.52,1.13,13.4,0.0
87785,31.0,1.0,0.12,24.7,24.5,38.6,0.57,1.31,13.4,1.0
87786,31.0,1.0,0.12,24.7,24.7,43.9,0.68,1.29,13.4,1.0
87787,31.0,1.0,0.36,24.6,24.3,47.4,0.61,1.06,13.4,0.0
87788,31.0,1.0,0.1,25.3,25.1,44.1,0.61,1.06,13.4,1.0
87789,24.0,1.0,0.23,24.7,24.7,45.7,0.65,1.06,13.4,2.0
87790,31.0,1.0,0.14,24.7,24.7,44.5,0.8,1.06,13.4,1.0
87792,39.0,1.0,0.14,25.0,25.2,46.1,0.57,1.13,13.4,2.0
87794,24.0,2.0,0.13,25.0,25.4,46.1,0.72,1.14,13.4,1.0
87795,31.0,1.0,0.08,22.1,23.3,48.3,0.65,1.29,13.4,0.0
87796,18.0,1.0,0.06,22.8,24.8,35.2,0.7,1.17,13.4,0.0
87797,24.0,1.0,0.09,22.5,22.5,35.3,0.79,1.06,13.4,2.0
87798,24.0,2.0,0.05,21.4,22.2,38.0,0.79,1.06,13.4,-0.0
87799,31.0,1.0,0.1,22.7,27.6,33.8,0.65,1.14,13.4,1.0
87800,31.0,2.0,0.26,21.4,24.0,38.7,0.48,1.13,13.4,0.0
87801,24.0,1.0,0.18,22.2,20.5,34.8,0.57,1.07,13.4,-0.0
87802,31.0,2.0,0.28,21.5,20.0,36.2,1.0,1.2,13.4,-2.0
87803,18.0,1.0,0.13,21.4,23.2,38.7,0.65,1.13,13.4,1.0
87804,24.0,1.0,0.11,22.3,22.1,34.4,0.8,1.06,13.4,0.0
87805,45.0,1.0,0.1,22.8,23.4,34.6,0.69,1.13,13.4,0.0
87806,60.0,1.0,0.08,21.6,23.1,37.0,0.86,1.1,13.4,0.0
87807,39.0,1.0,0.1,22.5,24.1,34.7,0.82,1.06,13.4,0.0
87808,31.0,1.0,0.08,21.8,23.3,37.4,0.68,1.09,13.4,0.0
87809,31.0,2.0,0.08,21.8,25.3,39.3,0.54,1.09,13.4,0.0
87810,31.0,1.0,0.12,22.5,23.4,35.9,0.67,1.17,13.4,-0.0
87811,39.0,1.0,0.15,22.8,23.7,36.4,0.66,1.16,13.4,0.0
87812,31.0,1.0,0.11,22.4,23.9,37.6,0.61,1.37,13.4,-0.0
87813,24.0,1.0,0.16,21.6,22.1,36.4,0.65,1.13,13.4,0.0
87814,18.0,2.0,0.08,21.0,23.1,35.4,0.54,1.17,13.4,-1.0
87815,24.0,1.0,0.08,21.9,22.3,31.2,0.61,1.26,13.4,-0.0
87816,24.0,1.0,0.18,22.3,22.8,33.8,0.91,1.06,13.4,1.0
87817,24.0,2.0,0.08,21.9,22.3,31.2,0.64,1.21,13.4,1.0
87818,24.0,2.0,0.08,21.9,23.6,38.2,0.51,1.13,13.4,-0.0
87819,24.0,1.0,0.11,21.5,23.0,38.2,0.61,1.17,13.4,0.0
87820,31.0,1.0,0.13,22.3,22.7,36.2,0.61,1.13,13.4,1.0
87821,31.0,1.0,0.12,21.6,22.7,39.0,0.66,1.13,13.4,0.0
87822,24.0,2.0,0.2,21.0,23.1,32.2,1.04,1.24,13.4,-1.0
87823,39.0,1.0,0.37,21.6,22.6,32.0,0.91,1.29,13.4,0.0
87824,24.0,2.0,0.23,21.8,22.9,30.5,0.67,1.06,13.4,0.0
87825,31.0,1.0,0.11,20.1,19.3,35.9,0.67,1.13,13.4,-1.0
87826,24.0,1.0,0.17,22.2,22.0,29.9,0.91,1.13,13.4,0.0
87827,24.0,2.0,0.23,20.0,21.4,35.1,0.57,1.29,13.4,-2.0
87828,24.0,2.0,0.32,21.3,21.3,32.1,0.94,1.06,13.4,0.0
87829,31.0,1.0,0.25,21.5,23.8,31.2,0.7,1.37,13.4,1.0
87830,24.0,1.0,0.11,20.5,21.1,33.9,0.92,1.12,13.4,0.0
87831,18.0,2.0,0.13,20.5,24.1,33.9,0.84,1.23,13.4,1.0
87832,31.0,2.0,0.16,22.2,22.7,31.1,0.69,1.13,13.4,2.0
87833,39.0,1.0,0.16,22.7,22.5,29.0,0.73,1.24,13.4,-0.0
87834,18.0,1.0,0.09,21.6,22.6,32.0,1.04,1.31,13.4,1.0
87836,31.0,1.0,0.14,23.2,23.2,29.3,0.7,1.2,13.4,0.0
87837,52.0,2.0,0.08,22.3,23.8,33.8,0.68,1.11,13.4,0.0
87839,18.0,2.0,0.08,22.3,23.8,33.8,0.79,1.16,13.4,-0.0
87840,31.0,1.0,0.28,23.3,22.7,30.0,0.61,1.36,13.4,-2.0
87841,52.0,1.0,0.14,23.1,20.6,32.0,0.69,1.06,13.4,0.0
87842,31.0,1.0,0.16,22.3,21.6,31.3,0.59,1.59,13.4,-0.0
87843,39.0,2.0,0.05,22.3,22.3,33.1,0.82,1.16,13.4,-1.0
87844,24.0,2.0,0.08,22.3,22.3,33.1,0.57,1.13,13.4,-0.0
87845,39.0,2.0,0.06,22.5,23.2,35.9,0.58,1.21,13.4,1.0
87846,24.0,2.0,0.06,21.1,21.5,34.3,0.69,1.06,13.4,1.0
87847,31.0,2.0,0.06,22.1,22.1,34.7,1.03,1.06,13.4,-1.0
87848,24.0,1.0,0.05,21.8,22.3,33.6,0.65,1.06,13.4,-1.0
87849,24.0,1.0,0.09,22.1,23.3,34.7,0.61,1.07,13.4,0.0
87850,24.0,1.0,0.05,22.1,22.8,32.8,0.91,1.06,13.4,-1.0
87851,31.0,1.0,0.07,22.3,23.0,35.0,0.68,1.13,13.4,-0.0
87852,24.0,2.0,0.05,22.6,23.4,32.4,0.75,1.07,13.4,0.0
87853,24.0,1.0,0.08,22.7,26.0,33.8,0.96,1.07,13.4,0.0
87854,24.0,2.0,0.06,22.5,22.9,35.3,1.04,1.06,13.4,0.0
87855,24.0,1.0,0.11,22.5,23.6,33.5,0.79,1.29,13.4,0.0
87856,24.0,1.0,0.06,22.5,22.9,35.3,0.65,1.06,13.4,-0.0
87857,45.0,1.0,0.06,22.7,24.3,32.6,0.66,1.09,13.4,1.0
87858,24.0,1.0,0.09,22.5,22.5,32.3,0.68,1.08,13.4,0.0
87859,24.0,2.0,0.06,22.5,22.9,34.7,0.54,1.07,13.4,0.0
87860,18.0,1.0,0.1,22.7,22.5,32.6,0.96,1.09,13.4,1.0
87861,31.0,1.0,0.17,22.5,23.5,32.9,0.68,1.28,13.4,1.0
87862,24.0,2.0,0.28,22.7,23.9,32.0,0.69,1.06,13.4,1.0
87863,31.0,1.0,0.16,22.6,22.8,35.5,0.68,1.13,13.4,-0.0
87864,24.0,1.0,0.15,22.3,22.1,32.5,0.79,1.06,13.4,0.0
87865,18.0,1.0,0.18,23.0,23.2,30.7,0.78,1.22,13.4,1.0
87866,31.0,1.0,0.08,23.5,23.7,34.5,0.8,1.13,13.4,-1.0
87867,39.0,1.0,0.14,22.2,21.7,36.7,0.65,1.06,13.4,-1.0
87868,31.0,1.0,0.25,23.9,24.5,35.1,0.65,1.06,13.4,-1.0
87869,31.0,1.0,0.2,23.7,24.7,32.4,0.65,1.06,13.4,0.0
87870,31.0,2.0,0.09,22.2,22.8,34.8,0.56,1.06,13.4,0.0
87871,31.0,1.0,0.13,23.7,23.3,30.7,0.79,1.06,13.4,0.0
87872,24.0,1.0,0.15,23.4,23.4,31.9,0.8,1.13,13.4,1.0
87873,31.0,1.0,0.09,22.2,22.8,34.8,0.65,1.08,13.4,0.0
87874,18.0,2.0,0.12,24.4,23.3,33.5,0.53,1.06,13.4,2.0
87875,24.0,2.0,0.1,23.6,24.4,32.8,0.88,1.06,13.4,1.0
87876,24.0,1.0,0.1,23.9,24.1,32.2,0.61,1.06,13.4,1.0
87877,31.0,1.0,0.11,23.6,24.2,32.3,0.75,1.06,13.4,0.0
87878,31.0,2.0,0.08,22.7,22.7,35.0,0.79,1.08,13.4,1.0
87879,24.0,1.0,0.08,23.6,25.7,32.8,0.63,1.06,13.4,0.0
87880,31.0,2.0,0.12,20.3,20.3,38.3,0.72,1.11,13.4,-0.0
87881,31.0,2.0,0.05,21.4,22.1,37.4,0.78,1.11,13.4,1.0
87882,24.0,2.0,0.04,20.8,21.4,44.5,0.33,1.11,13.4,0.0
87883,24.0,2.0,0.1,20.5,19.9,42.7,0.37,1.13,13.4,-2.0
87884,45.0,1.0,0.07,20.4,21.3,43.2,0.7,1.08,13.4,0.0
87885,24.0,2.0,0.15,20.8,21.7,44.5,0.79,1.08,13.4,-1.0
87886,31.0,1.0,0.13,20.4,19.7,43.2,0.93,1.06,13.4,0.0
87887,24.0,1.0,0.21,20.4,19.6,43.2,0.7,1.6,13.4,1.0
87888,31.0,1.0,0.09,20.5,20.1,50.4,0.71,1.17,13.4,0.0
87889,18.0,2.0,0.08,19.6,20.0,54.4,0.72,1.48,13.4,1.0
87890,24.0,1.0,0.15,20.5,20.3,50.4,0.67,1.24,13.4,-0.0
87891,45.0,1.0,0.11,20.7,20.7,49.2,0.7,1.08,13.4,-0.0
87892,24.0,1.0,0.11,19.6,20.0,56.7,0.9,1.11,13.4,-1.0
87893,24.0,1.0,0.05,20.7,20.5,49.2,0.65,1.06,13.4,-0.0
87894,24.0,1.0,0.09,19.5,20.7,54.3,0.7,1.2,13.4,-1.0
87895,31.0,2.0,0.16,19.5,20.9,54.3,0.82,1.28,13.4,1.0
87896,31.0,1.0,0.18,19.7,20.7,56.0,0.67,1.2,13.4,-0.0
87897,31.0,2.0,0.1,20.1,20.9,53.5,0.7,1.17,13.4,0.0
87898,18.0,1.0,0.34,19.2,19.8,55.4,0.96,1.28,13.4,0.0
87899,24.0,2.0,0.38,19.2,19.2,55.4,0.91,1.09,13.4,-1.0
87900,52.0,1.0,0.05,20.6,22.0,54.8,0.7,1.06,13.4,-1.0
87901,24.0,1.0,0.05,20.6,22.0,54.8,0.83,1.18,13.4,0.0
87902,24.0,1.0,0.19,19.2,20.5,55.4,0.93,1.06,13.4,1.0
87903,24.0,1.0,0.1,20.4,20.4,46.0,0.9,1.06,13.4,0.0
87904,31.0,2.0,0.05,21.0,21.0,44.8,0.74,1.09,13.4,0.0
87905,31.0,2.0,0.07,21.0,21.2,44.8,0.83,1.32,13.4,2.0
87906,31.0,2.0,0.1,20.9,21.7,44.6,0.99,1.27,13.4,0.0
87907,24.0,1.0,0.07,20.8,21.5,45.9,0.97,0.99,13.4,0.0
87908,31.0,1.0,0.15,20.8,21.3,45.9,0.77,1.29,13.4,0.0
87909,45.0,2.0,0.09,20.9,22.1,44.6,0.99,1.11,13.4,-0.0
87910,24.0,2.0,0.09,21.0,21.6,38.7,1.03,1.06,13.4,0.0
87911,24.0,1.0,0.07,20.6,21.0,48.4,0.65,1.06,13.4,0.0
87912,24.0,2.0,0.06,20.9,21.3,46.0,0.88,1.2,13.4,1.0
87914,31.0,1.0,0.04,20.9,22.5,43.9,1.04,1.06,13.4,0.0
87916,31.0,1.0,0.25,19.2,19.2,45.0,0.65,1.28,13.4,-1.0
87917,18.0,1.0,0.11,25.6,25.6,36.4,0.61,1.09,13.4,2.0
87919,24.0,1.0,0.07,20.2,20.9,35.4,0.92,1.31,13.4,0.0
87920,24.0,1.0,0.09,22.5,23.7,34.7,0.73,1.17,13.4,0.0
87921,31.0,2.0,0.05,20.0,21.2,40.5,0.54,1.31,13.4,2.0
87922,45.0,2.0,0.08,22.3,24.0,38.1,0.79,1.09,13.4,0.0
87923,24.0,1.0,0.08,20.0,21.2,40.5,0.85,1.15,13.4,0.0
87924,31.0,1.0,0.07,20.2,21.1,40.2,0.85,1.09,13.4,0.0
87925,24.0,1.0,0.08,23.5,23.5,32.1,0.67,1.06,13.4,1.0
87926,18.0,1.0,0.09,20.2,21.8,40.2,0.61,1.13,13.4,-1.0
87927,24.0,1.0,0.06,20.2,22.0,40.2,0.58,1.06,13.4,-0.0
87928,18.0,1.0,0.05,20.6,22.0,39.4,0.78,1.6,13.4,-0.0
87929,24.0,2.0,0.09,23.8,24.6,31.4,0.69,1.06,13.4,0.0
87930,24.0,1.0,0.07,24.3,26.0,31.1,0.55,1.08,13.4,0.0
87931,31.0,2.0,0.07,24.3,26.0,31.1,0.69,1.24,13.4,2.0
87932,39.0,1.0,0.07,24.3,26.0,31.1,0.68,1.08,13.4,1.0
87933,31.0,1.0,0.14,20.7,20.2,37.6,0.68,1.17,13.4,0.0
87934,24.0,1.0,0.09,20.7,20.3,37.6,0.85,1.25,13.4,-1.0
87935,45.0,2.0,0.05,19.7,19.9,41.5,0.91,1.38,13.4,0.0
87936,31.0,2.0,0.26,23.7,23.7,34.8,0.37,1.27,13.4,0.0
87937,18.0,2.0,0.11,20.4,21.5,39.1,0.56,1.38,13.4,1.0
87938,24.0,1.0,0.21,20.4,20.7,39.1,0.56,1.59,13.4,0.0
87939,39.0,2.0,0.06,23.4,23.6,37.3,0.68,1.13,13.4,2.0
87940,45.0,1.0,0.08,20.4,20.6,39.1,0.61,1.13,13.4,0.0
87941,52.0,1.0,0.05,23.4,23.4,36.7,0.65,1.19,13.4,1.0
87942,45.0,1.0,0.08,21.5,22.7,38.2,0.72,1.13,13.4,0.0
87943,24.0,1.0,0.08,21.5,22.5,38.2,0.6,1.06,13.4,-1.0
87944,18.0,1.0,0.07,21.5,23.2,38.2,0.55,1.17,13.4,0.0
87945,39.0,1.0,0.06,23.6,23.6,38.2,0.69,1.13,13.4,1.0
87946,39.0,1.0,0.09,20.6,23.6,40.8,0.66,1.31,13.4,-0.0
87947,24.0,2.0,0.18,21.4,21.6,40.0,0.66,1.11,13.4,0.0
87948,18.0,2.0,0.08,20.4,22.5,45.3,0.62,1.17,13.4,-2.0
87949,39.0,2.0,0.21,21.7,21.7,43.7,0.68,1.11,13.4,-1.0
87950,24.0,2.0,0.11,21.4,21.4,40.0,0.68,1.13,13.4,0.0
87951,24.0,1.0,0.15,21.7,21.7,43.7,0.9,1.11,13.4,1.0
87952,24.0,2.0,0.17,21.1,21.3,38.2,0.93,1.08,13.4,0.0
87953,24.0,1.0,0.09,21.1,20.9,38.2,0.61,1.13,13.4,0.0
87954,24.0,1.0,0.08,22.4,23.4,39.5,0.95,1.13,13.4,-1.0
87955,39.0,2.0,0.14,20.0,21.1,37.1,0.75,1.13,13.4,0.0
87956,24.0,2.0,0.08,22.7,24.0,38.1,0.48,1.2,13.4,2.0
87957,24.0,2.0,0.1,21.0,21.0,38.7,0.79,1.13,13.4,-1.0
87958,24.0,2.0,0.11,21.0,22.1,38.7,0.83,1.13,13.4,-0.0
87959,24.0,2.0,0.14,21.0,21.0,38.7,0.7,1.13,13.4,-0.0
87960,31.0,2.0,0.12,22.3,23.8,40.0,0.63,1.07,13.4,-0.0
87961,18.0,2.0,0.06,21.0,21.4,36.7,0.84,1.06,13.4,0.0
87962,18.0,2.0,0.08,21.0,21.2,36.7,0.83,1.13,13.4,-2.0
87963,31.0,1.0,0.31,21.0,21.3,38.1,0.85,1.17,13.4,1.0
87964,31.0,1.0,0.22,21.0,21.3,38.1,0.7,1.43,13.4,0.0
87965,18.0,1.0,0.11,22.2,22.2,40.5,0.63,1.11,13.4,1.0
87966,39.0,1.0,0.13,20.6,20.8,40.8,0.92,1.54,13.4,1.0
87967,24.0,2.0,0.1,22.2,22.2,40.5,0.72,1.13,13.4,0.0
87968,31.0,1.0,0.14,20.6,19.9,40.8,0.8,1.28,13.4,0.0
87969,39.0,2.0,0.25,22.3,22.6,41.3,0.43,1.12,13.4,-2.0
87970,24.0,2.0,0.18,20.6,19.4,40.8,0.78,1.09,13.4,-2.0
87971,24.0,1.0,0.45,19.5,18.4,42.6,0.79,1.47,13.4,0.0
87972,31.0,2.0,0.06,23.6,23.6,40.0,0.79,1.13,13.4,1.0
87973,24.0,2.0,0.11,20.7,20.9,41.6,0.3,1.11,13.4,-1.0
87974,31.0,1.0,0.19,21.6,22.6,44.3,0.68,1.24,13.4,-0.0
87975,24.0,2.0,0.17,21.6,22.8,44.3,0.54,1.13,13.4,-0.0
87976,31.0,1.0,0.07,22.1,22.1,41.7,0.65,1.34,13.4,0.0
87977,18.0,1.0,0.24,22.1,21.8,41.7,0.96,1.13,13.4,0.0
87978,31.0,1.0,0.25,22.1,20.7,41.7,0.9,1.2,13.4,0.0
87979,31.0,1.0,0.1,21.5,21.5,37.5,0.61,1.4,13.4,1.0
87980,31.0,1.0,0.08,21.5,21.5,37.5,0.61,1.38,13.4,0.0
87981,31.0,1.0,0.11,22.0,21.6,36.4,0.57,1.29,13.4,0.0
87982,39.0,1.0,0.43,21.3,21.3,37.2,0.73,1.06,13.4,-0.0
87983,60.0,1.0,0.15,21.3,21.3,37.2,0.85,1.06,13.4,-1.0
87984,39.0,1.0,0.12,21.3,21.3,37.2,0.86,1.06,13.4,0.0
87985,24.0,1.0,0.07,22.0,22.9,37.0,0.91,1.04,13.4,1.0
87986,24.0,1.0,0.2,22.0,23.3,37.0,0.86,1.22,13.4,1.0
87987,24.0,1.0,0.09,22.0,23.0,37.0,0.8,1.06,13.4,1.0
87988,18.0,1.0,0.07,22.0,22.9,37.0,0.96,1.04,13.4,0.0
87989,24.0,2.0,0.09,22.0,23.0,37.0,0.69,1.09,13.4,-1.0
87990,24.0,2.0,0.08,22.0,23.0,37.0,0.69,1.12,13.4,0.0
87991,31.0,1.0,0.11,22.0,23.1,37.0,0.7,1.14,13.4,0.0
87992,24.0,1.0,0.11,23.0,24.5,34.9,0.96,1.04,13.4,0.0
87993,24.0,2.0,0.11,23.0,24.5,34.9,0.69,1.23,13.4,1.0
87994,24.0,1.0,0.08,23.0,24.3,34.9,0.73,1.11,13.4,1.0
87995,18.0,1.0,0.13,22.0,23.1,37.0,0.75,1.16,13.4,0.0
87996,24.0,1.0,0.05,22.0,22.8,37.0,0.68,1.2,13.4,2.0
87997,31.0,2.0,0.15,21.2,21.2,40.3,0.74,1.29,13.4,-1.0
87998,31.0,1.0,0.55,23.0,25.0,33.7,0.89,1.13,13.4,0.0
87999,31.0,1.0,0.55,23.0,25.0,33.7,0.65,1.15,13.4,-0.0
88000,31.0,1.0,0.37,23.0,24.7,33.7,0.65,1.2,13.4,-0.0
88001,31.0,1.0,0.22,23.7,22.1,32.4,0.75,1.09,13.4,-0.0
88002,18.0,2.0,0.07,23.7,24.1,32.4,0.53,1.06,13.4,-1.0
88003,31.0,1.0,0.1,23.7,24.1,32.4,0.6,1.1,13.4,1.0
88004,24.0,2.0,0.1,23.7,24.1,32.4,0.54,1.06,13.4,1.0
88005,24.0,1.0,0.19,23.7,24.2,32.4,0.61,1.06,13.4,1.0
88006,24.0,1.0,0.09,23.7,24.1,32.4,0.86,1.31,13.4,2.0
88007,45.0,1.0,0.23,23.5,24.6,28.6,0.66,1.06,13.4,-0.0
88008,31.0,2.0,0.13,21.8,21.8,45.9,0.49,1.13,13.4,-0.0
88009,31.0,2.0,0.08,23.4,23.6,39.7,0.51,1.19,13.4,1.0
88010,52.0,1.0,0.11,22.2,22.8,37.3,0.69,1.13,13.4,0.0
88011,31.0,1.0,0.11,22.2,22.8,37.3,0.57,1.31,13.4,-1.0
88012,24.0,1.0,0.14,22.2,22.9,37.3,0.65,1.07,13.4,-1.0
88013,31.0,1.0,0.11,22.2,22.8,37.3,0.7,1.17,13.4,0.0
88014,31.0,2.0,0.14,22.2,22.9,37.3,1.0,1.13,13.4,-2.0
88015,31.0,1.0,0.14,21.4,21.4,41.3,0.79,1.24,13.4,2.0
88016,31.0,1.0,0.06,20.6,21.1,43.5,0.67,1.25,13.4,-1.0
88017,24.0,2.0,0.55,22.2,23.0,39.2,0.82,1.2,13.4,0.0
88018,24.0,2.0,0.55,22.2,23.0,39.2,0.54,1.29,13.4,-2.0
88019,18.0,2.0,0.06,23.0,23.9,40.4,0.89,1.24,13.4,1.0
88020,24.0,1.0,0.3,22.8,23.4,38.2,0.7,1.13,13.4,1.0
88021,39.0,1.0,0.7,22.8,23.7,38.2,0.65,1.13,13.4,-0.0
88022,18.0,1.0,0.05,22.6,23.3,43.7,1.04,1.28,13.4,0.0
88023,24.0,1.0,0.06,23.0,23.9,40.4,0.86,1.34,13.4,0.0
88024,52.0,1.0,0.09,22.5,23.1,41.6,0.71,1.06,13.4,0.0
88025,24.0,2.0,0.09,22.5,23.1,41.6,0.79,1.13,13.4,1.0
88026,39.0,1.0,0.14,22.2,22.7,42.5,0.55,1.13,13.4,-1.0
88027,31.0,1.0,0.23,22.2,22.7,42.5,0.7,1.17,13.4,1.0
88028,39.0,1.0,0.19,22.5,23.3,41.6,0.66,1.13,13.4,0.0
88029,39.0,2.0,0.12,22.3,22.7,45.2,0.56,1.17,13.4,1.0
88030,39.0,2.0,0.09,22.3,22.7,45.2,0.75,1.18,13.4,0.0
88031,24.0,2.0,0.06,22.3,22.7,45.2,0.58,1.07,13.4,0.0
88032,31.0,1.0,0.08,22.6,22.6,41.1,0.67,1.19,13.4,0.0
88033,31.0,1.0,0.18,21.8,22.8,45.9,0.68,1.13,13.4,0.0
88034,31.0,1.0,0.15,22.7,22.2,41.9,0.7,1.2,13.4,1.0
88035,24.0,1.0,0.13,22.7,22.3,41.9,0.55,1.04,13.4,0.0
